PersonID,Event,Timestamp,Weather,Temp,Wind,Humidity,NumDailyExits,Date,Hour,Minute,DayOfWeek,TimeOfDay,WeatherCat,TimeToNextExit
aseel,Exit,2019-02-25 07:10:59.493019,Sunny ,11,11,77.0,1,2019-02-25,7,10,0,morning,Clear,4.6
aseel,Enter,2019-02-25 11:46:56.068436,Sunny ,11,11,77.0,1,2019-02-25,11,46,0,morning,Clear,19.583333333333332
aseel,Exit,2019-02-26 07:21:45.957114,Partly sunny ,27,28,32.0,2,2019-02-26,7,21,1,morning,Clear,3.9
aseel,Enter,2019-02-26 11:15:25.383587,Partly sunny ,27,28,32.0,2,2019-02-26,11,15,1,morning,Clear,6.75
aseel,Exit,2019-02-26 18:00:16.350939,Partly sunny ,27,28,32.0,2,2019-02-26,18,0,1,evening,Clear,1.8166666666666669
aseel,Enter,2019-02-26 19:49:24.257005,Partly sunny ,27,28,32.0,2,2019-02-26,19,49,1,evening,Clear,10.583333333333334
aseel,Exit,2019-02-27 06:24:39.469220,Passing clouds ,19,13,40.0,1,2019-02-27,6,24,2,morning,Cloudy,5.766666666666667
aseel,Enter,2019-02-27 12:10:51.347504,Passing clouds ,19,13,40.0,1,2019-02-27,12,10,2,afternoon,Cloudy,19.25
aseel,Exit,2019-02-28 07:25:42.307390,Clear ,19,15,37.0,1,2019-02-28,7,25,3,morning,Clear,4.916666666666667
aseel,Enter,2019-02-28 12:20:40.755290,Clear ,19,15,37.0,1,2019-02-28,12,20,3,afternoon,Clear,19.45
aseel,Exit,2019-03-01 07:47:23.633188,Clear ,11,7,67.0,3,2019-03-01,7,47,4,morning,Clear,4.25
aseel,Enter,2019-03-01 12:02:41.500916,Clear ,11,7,67.0,3,2019-03-01,12,2,4,afternoon,Clear,3.1666666666666665
aseel,Exit,2019-03-01 15:12:37.029003,Clear ,11,7,67.0,3,2019-03-01,15,12,4,afternoon,Clear,1.7333333333333334
aseel,Enter,2019-03-01 16:56:24.678098,Clear ,11,7,67.0,3,2019-03-01,16,56,4,afternoon,Clear,0.8
aseel,Exit,2019-03-01 17:44:48.099011,Clear ,11,7,67.0,3,2019-03-01,17,44,4,evening,Clear,0.5
aseel,Enter,2019-03-01 18:14:55.523111,Clear ,11,7,67.0,3,2019-03-01,18,14,4,evening,Clear,20.383333333333333
aseel,Exit,2019-03-02 14:37:20.557796,Partly sunny ,16,9,52.0,1,2019-03-02,14,37,5,afternoon,Clear,2.783333333333333
aseel,Enter,2019-03-02 17:24:35.571706,Partly sunny ,16,9,52.0,1,2019-03-02,17,24,5,evening,Clear,21.383333333333333
aseel,Exit,2019-03-03 14:47:15.973420,Clear ,17,6,45.0,1,2019-03-03,14,47,6,afternoon,Clear,2.25
aseel,Enter,2019-03-03 17:02:40.189179,Clear ,17,6,45.0,1,2019-03-03,17,2,6,evening,Clear,14.883333333333333
aseel,Exit,2019-03-04 07:55:36.203731,Sunny ,22,22,29.0,2,2019-03-04,7,55,0,morning,Clear,4.8
aseel,Enter,2019-03-04 12:43:24.337674,Sunny ,22,22,29.0,2,2019-03-04,12,43,0,afternoon,Clear,5.533333333333333
aseel,Exit,2019-03-04 18:15:25.035616,Sunny ,22,22,29.0,2,2019-03-04,18,15,0,evening,Clear,2.25
aseel,Enter,2019-03-04 20:30:03.347773,Sunny ,22,22,29.0,2,2019-03-04,20,30,0,evening,Clear,11.866666666666667
aseel,Exit,2019-03-05 08:22:44.316140,Clear ,16,9,39.0,1,2019-03-05,8,22,1,morning,Clear,4.233333333333333
aseel,Enter,2019-03-05 12:36:20.752743,Clear ,16,9,39.0,1,2019-03-05,12,36,1,afternoon,Clear,19.55
aseel,Exit,2019-03-06 08:09:25.806735,Passing clouds ,19,17,43.0,1,2019-03-06,8,9,2,morning,Cloudy,7.0
aseel,Enter,2019-03-06 15:09:49.782675,Passing clouds ,19,17,43.0,1,2019-03-06,15,9,2,afternoon,Cloudy,16.166666666666668
aseel,Exit,2019-03-07 07:19:29.935999,Sunny ,8,7,93.0,1,2019-03-07,7,19,3,morning,Clear,5.966666666666667
aseel,Enter,2019-03-07 13:17:23.371147,Sunny ,8,7,93.0,1,2019-03-07,13,17,3,afternoon,Clear,18.8
aseel,Exit,2019-03-08 08:05:41.902190,Clear ,12,6,58.0,2,2019-03-08,8,5,4,morning,Clear,6.1
aseel,Enter,2019-03-08 14:11:48.385032,Clear ,12,6,58.0,2,2019-03-08,14,11,4,afternoon,Clear,3.3833333333333333
aseel,Exit,2019-03-08 17:34:49.093797,Clear ,12,6,58.0,2,2019-03-08,17,34,4,evening,Clear,2.0833333333333335
aseel,Enter,2019-03-08 19:39:15.879401,Clear ,12,6,58.0,2,2019-03-08,19,39,4,evening,Clear,19.25
aseel,Exit,2019-03-09 14:54:05.461400,Clear ,7,17,57.0,1,2019-03-09,14,54,5,afternoon,Clear,1.7666666666666666
aseel,Enter,2019-03-09 16:40:48.187692,Clear ,7,17,57.0,1,2019-03-09,16,40,5,afternoon,Clear,25.9
aseel,Exit,2019-03-10 18:34:04.424135,Clear ,13,9,47.0,1,2019-03-10,18,34,6,evening,Clear,1.5833333333333333
aseel,Enter,2019-03-10 20:09:58.879196,Clear ,13,9,47.0,1,2019-03-10,20,9,6,evening,Clear,11.55
aseel,Exit,2019-03-11 07:42:32.322023,Sunny ,25,22,22.0,1,2019-03-11,7,42,0,morning,Clear,4.183333333333334
aseel,Enter,2019-03-11 11:53:28.382679,Sunny ,25,22,22.0,1,2019-03-11,11,53,0,morning,Clear,19.533333333333335
aseel,Exit,2019-03-12 07:25:02.376746,Sunny ,15,11,51.0,1,2019-03-12,7,25,1,morning,Clear,4.233333333333333
aseel,Enter,2019-03-12 11:39:28.038007,Sunny ,15,11,51.0,1,2019-03-12,11,39,1,morning,Clear,19.633333333333333
aseel,Exit,2019-03-13 07:17:28.932687,Passing clouds ,25,24,32.0,1,2019-03-13,7,17,2,morning,Cloudy,5.766666666666667
aseel,Enter,2019-03-13 13:03:43.788583,Passing clouds ,25,24,32.0,1,2019-03-13,13,3,2,afternoon,Cloudy,18.45
aseel,Exit,2019-03-14 07:30:39.216289,Passing clouds ,18,20,56.0,1,2019-03-14,7,30,3,morning,Cloudy,4.0
aseel,Enter,2019-03-14 11:30:32.366739,Passing clouds ,18,20,56.0,1,2019-03-14,11,30,3,morning,Cloudy,19.016666666666666
aseel,Exit,2019-03-15 06:31:05.087700,Clear ,22,6,33.0,2,2019-03-15,6,31,4,morning,Clear,5.783333333333333
aseel,Enter,2019-03-15 12:18:02.459454,Clear ,22,6,33.0,2,2019-03-15,12,18,4,afternoon,Clear,3.6
aseel,Exit,2019-03-15 15:54:57.886520,Clear ,22,6,33.0,2,2019-03-15,15,54,4,afternoon,Clear,2.4833333333333334
aseel,Enter,2019-03-15 18:23:46.488550,Clear ,22,6,33.0,2,2019-03-15,18,23,4,evening,Clear,43.416666666666664
aseel,Exit,2019-03-17 13:48:44.107614,Sunny ,22,24,31.0,1,2019-03-17,13,48,6,afternoon,Clear,2.85
aseel,Enter,2019-03-17 16:39:11.071316,Sunny ,22,24,31.0,1,2019-03-17,16,39,6,afternoon,Clear,15.166666666666666
aseel,Exit,2019-03-18 07:49:24.191716,Sunny ,19,9,49.0,1,2019-03-18,7,49,0,morning,Clear,4.916666666666667
aseel,Enter,2019-03-18 12:44:31.825115,Sunny ,19,9,49.0,1,2019-03-18,12,44,0,afternoon,Clear,18.466666666666665
aseel,Exit,2019-03-19 07:12:04.027953,Clear ,13,7,63.0,2,2019-03-19,7,12,1,morning,Clear,4.5
aseel,Enter,2019-03-19 11:42:26.213051,Clear ,13,7,63.0,2,2019-03-19,11,42,1,morning,Clear,5.5
aseel,Exit,2019-03-19 17:12:17.787882,Clear ,13,7,63.0,2,2019-03-19,17,12,1,evening,Clear,1.1666666666666667
aseel,Enter,2019-03-19 18:22:42.041010,Clear ,13,7,63.0,2,2019-03-19,18,22,1,evening,Clear,13.1
aseel,Exit,2019-03-20 07:28:54.017748,Passing clouds ,15,9,55.0,1,2019-03-20,7,28,2,morning,Cloudy,5.766666666666667
aseel,Enter,2019-03-20 13:14:38.332174,Passing clouds ,15,9,55.0,1,2019-03-20,13,14,2,afternoon,Cloudy,18.85
aseel,Exit,2019-03-21 08:05:26.208033,Clear ,27,19,30.0,1,2019-03-21,8,5,3,morning,Clear,5.866666666666666
aseel,Enter,2019-03-21 13:57:24.477689,Clear ,27,19,30.0,1,2019-03-21,13,57,3,afternoon,Clear,17.65
aseel,Exit,2019-03-22 07:36:39.884729,Clear ,16,19,59.0,1,2019-03-22,7,36,4,morning,Clear,4.05
aseel,Exit,2019-03-25 07:22:04.765559,Passing clouds ,24,20,74.0,2,2019-03-25,7,22,0,morning,Cloudy,6.216666666666667
aseel,Enter,2019-03-25 13:35:59.367092,Passing clouds ,24,20,74.0,2,2019-03-25,13,35,0,afternoon,Cloudy,3.55
aseel,Exit,2019-03-25 17:08:43.776672,Passing clouds ,24,20,74.0,2,2019-03-25,17,8,0,evening,Cloudy,1.8333333333333333
aseel,Enter,2019-03-25 18:58:00.914846,Passing clouds ,24,20,74.0,2,2019-03-25,18,58,0,evening,Cloudy,12.25
aseel,Exit,2019-03-26 07:13:24.900864,Clear ,19,7,35.0,1,2019-03-26,7,13,1,morning,Clear,4.066666666666666
aseel,Enter,2019-03-26 11:17:42.691170,Clear ,19,7,35.0,1,2019-03-26,11,17,1,morning,Clear,20.15
aseel,Exit,2019-03-27 07:26:15.679354,Sunny ,25,6,24.0,2,2019-03-27,7,26,2,morning,Clear,3.1333333333333333
aseel,Enter,2019-03-27 10:34:26.428027,Sunny ,25,6,24.0,2,2019-03-27,10,34,2,morning,Clear,1.7166666666666666
aseel,Exit,2019-03-27 12:17:06.721155,Sunny ,25,6,24.0,2,2019-03-27,12,17,2,afternoon,Clear,2.1
aseel,Enter,2019-03-27 14:23:04.713997,Sunny ,25,6,24.0,2,2019-03-27,14,23,2,afternoon,Clear,16.95
aseel,Exit,2019-03-28 07:20:45.139259,Sunny ,25,7,24.0,2,2019-03-28,7,20,3,morning,Clear,5.0
aseel,Enter,2019-03-28 12:20:24.740141,Sunny ,25,7,24.0,2,2019-03-28,12,20,3,afternoon,Clear,3.2333333333333334
aseel,Exit,2019-03-28 15:34:18.376826,Sunny ,25,7,24.0,2,2019-03-28,15,34,3,afternoon,Clear,2.1333333333333333
aseel,Enter,2019-03-28 17:42:28.878558,Sunny ,25,7,24.0,2,2019-03-28,17,42,3,evening,Clear,13.866666666666667
aseel,Exit,2019-03-29 07:34:06.958254,Clear ,16,7,42.0,1,2019-03-29,7,34,4,morning,Clear,7.216666666666667
aseel,Enter,2019-03-29 14:47:41.324556,Clear ,16,7,42.0,1,2019-03-29,14,47,4,afternoon,Clear,21.466666666666665
aseel,Exit,2019-03-30 12:15:51.935871,Low level haze ,21,30,60.0,1,2019-03-30,12,15,5,afternoon,Haze,2.4166666666666665
aseel,Enter,2019-03-30 14:40:16.219678,Low level haze ,21,30,60.0,1,2019-03-30,14,40,5,afternoon,Haze,40.9
aseel,Exit,2019-04-01 07:34:29.128827,Sunny ,24,22,24.0,1,2019-04-01,7,34,0,morning,Clear,3.816666666666667
aseel,Enter,2019-04-01 11:23:55.777101,Sunny ,24,22,24.0,1,2019-04-01,11,23,0,morning,Clear,20.483333333333334
aseel,Exit,2019-04-02 07:52:27.296159,Duststorm ,26,9,28.0,1,2019-04-02,7,52,1,morning,Dust,5.5
aseel,Enter,2019-04-02 13:22:30.099270,Duststorm ,26,9,28.0,1,2019-04-02,13,22,1,afternoon,Dust,17.783333333333335
aseel,Exit,2019-04-03 07:09:05.869926,Clear ,16,11,55.0,1,2019-04-03,7,9,2,morning,Clear,5.216666666666667
aseel,Enter,2019-04-03 12:22:09.300379,Clear ,16,11,55.0,1,2019-04-03,12,22,2,afternoon,Clear,18.75
aseel,Exit,2019-04-04 07:07:10.568712,Clear ,15,0,45.0,1,2019-04-04,7,7,3,morning,Clear,6.583333333333333
aseel,Enter,2019-04-04 13:42:55.125208,Clear ,15,0,45.0,1,2019-04-04,13,42,3,afternoon,Clear,16.866666666666667
aseel,Exit,2019-04-05 06:34:26.769982,Passing clouds ,26,6,28.0,1,2019-04-05,6,34,4,morning,Cloudy,4.15
aseel,Enter,2019-04-05 10:43:34.818375,Passing clouds ,26,6,28.0,1,2019-04-05,10,43,4,morning,Cloudy,29.65
aseel,Exit,2019-04-06 16:22:28.410468,Passing clouds ,20,20,40.0,1,2019-04-06,16,22,5,afternoon,Cloudy,1.7833333333333334
aseel,Enter,2019-04-06 18:09:17.468222,Passing clouds ,20,20,40.0,1,2019-04-06,18,9,5,evening,Cloudy,36.78333333333333
aseel,Exit,2019-04-08 06:56:39.612501,Partly sunny ,30,15,43.0,1,2019-04-08,6,56,0,morning,Clear,4.983333333333333
aseel,Enter,2019-04-08 11:55:33.588850,Partly sunny ,30,15,43.0,1,2019-04-08,11,55,0,morning,Clear,19.916666666666668
aseel,Exit,2019-04-09 07:50:57.815674,Partly sunny ,24,26,57.0,3,2019-04-09,7,50,1,morning,Clear,4.95
aseel,Enter,2019-04-09 12:47:51.179834,Partly sunny ,24,26,57.0,3,2019-04-09,12,47,1,afternoon,Clear,4.066666666666666
aseel,Exit,2019-04-09 16:51:43.275029,Partly sunny ,24,26,57.0,3,2019-04-09,16,51,1,afternoon,Clear,2.1
aseel,Enter,2019-04-09 18:57:40.916464,Partly sunny ,24,26,57.0,3,2019-04-09,18,57,1,evening,Clear,0.1
aseel,Exit,2019-04-09 19:03:42.147334,Partly sunny ,24,26,57.0,3,2019-04-09,19,3,1,evening,Clear,1.2166666666666666
aseel,Enter,2019-04-09 20:16:34.275003,Partly sunny ,24,26,57.0,3,2019-04-09,20,16,1,evening,Clear,10.65
aseel,Exit,2019-04-10 06:55:11.493436,Partly sunny ,19,19,100.0,2,2019-04-10,6,55,2,morning,Clear,5.2
aseel,Enter,2019-04-10 12:07:45.400721,Partly sunny ,19,19,100.0,2,2019-04-10,12,7,2,afternoon,Clear,5.233333333333333
aseel,Exit,2019-04-10 17:21:56.917783,Partly sunny ,19,19,100.0,2,2019-04-10,17,21,2,evening,Clear,2.033333333333333
aseel,Enter,2019-04-10 19:23:37.162520,Partly sunny ,19,19,100.0,2,2019-04-10,19,23,2,evening,Clear,12.15
aseel,Exit,2019-04-11 07:32:03.589599,Passing clouds ,31,15,40.0,2,2019-04-11,7,32,3,morning,Cloudy,5.283333333333333
aseel,Enter,2019-04-11 12:49:23.834882,Passing clouds ,31,15,40.0,2,2019-04-11,12,49,3,afternoon,Cloudy,1.9666666666666663
aseel,Exit,2019-04-11 14:47:29.429731,Passing clouds ,31,15,40.0,2,2019-04-11,14,47,3,afternoon,Cloudy,1.8
aseel,Enter,2019-04-11 16:35:57.758593,Passing clouds ,31,15,40.0,2,2019-04-11,16,35,3,afternoon,Cloudy,14.483333333333333
aseel,Exit,2019-04-12 07:04:09.241162,Scattered clouds ,30,6,55.0,3,2019-04-12,7,4,4,morning,Cloudy,2.85
aseel,Enter,2019-04-12 09:55:00.693334,Scattered clouds ,30,6,55.0,3,2019-04-12,9,55,4,morning,Cloudy,6.716666666666667
aseel,Exit,2019-04-12 16:38:25.528685,Scattered clouds ,30,6,55.0,3,2019-04-12,16,38,4,afternoon,Cloudy,0.8166666666666667
aseel,Enter,2019-04-12 17:27:26.141668,Scattered clouds ,30,6,55.0,3,2019-04-12,17,27,4,evening,Cloudy,0.3
aseel,Exit,2019-04-12 17:45:03.368170,Scattered clouds ,30,6,55.0,3,2019-04-12,17,45,4,evening,Cloudy,1.2833333333333334
aseel,Enter,2019-04-12 19:02:11.720001,Scattered clouds ,30,6,55.0,3,2019-04-12,19,2,4,evening,Cloudy,22.216666666666665
aseel,Exit,2019-04-13 17:15:16.809451,Sunny ,24,28,61.0,1,2019-04-13,17,15,5,evening,Clear,2.816666666666667
aseel,Enter,2019-04-13 20:04:50.827482,Sunny ,24,28,61.0,1,2019-04-13,20,4,5,evening,Clear,23.433333333333337
aseel,Exit,2019-04-14 19:30:17.114560,Sunny ,30,9,22.0,1,2019-04-14,19,30,6,evening,Clear,2.066666666666667
aseel,Enter,2019-04-14 21:34:06.723104,Sunny ,30,9,22.0,1,2019-04-14,21,34,6,night,Clear,9.533333333333331
aseel,Exit,2019-04-15 07:06:30.953580,Sunny ,34,6,20.0,1,2019-04-15,7,6,0,morning,Clear,2.9166666666666665
aseel,Enter,2019-04-15 10:01:57.468348,Sunny ,34,6,20.0,1,2019-04-15,10,1,0,morning,Clear,21.9
aseel,Exit,2019-04-16 07:55:01.385541,Clear ,24,13,31.0,2,2019-04-16,7,55,1,morning,Clear,5.683333333333334
aseel,Enter,2019-04-16 13:36:00.484587,Clear ,24,13,31.0,2,2019-04-16,13,36,1,afternoon,Clear,3.216666666666667
aseel,Exit,2019-04-16 16:49:10.591061,Clear ,24,13,31.0,2,2019-04-16,16,49,1,afternoon,Clear,2.1666666666666665
obaid,Exit,2017-01-01 18:00:30.946709,Sunny ,14,9,72.0,1,2017-01-01,18,0,6,evening,Clear,2.1333333333333333
obaid,Enter,2017-01-01 20:08:28.114208,Sunny ,14,9,72.0,1,2017-01-01,20,8,6,evening,Clear,11.016666666666667
obaid,Exit,2017-01-02 07:09:13.246175,Clear ,13,13,77.0,1,2017-01-02,7,9,0,morning,Clear,5.733333333333333
obaid,Enter,2017-01-02 12:53:30.730310,Clear ,13,13,77.0,1,2017-01-02,12,53,0,afternoon,Clear,17.95
obaid,Exit,2017-01-03 06:50:10.653748,Clear ,12,13,58.0,1,2017-01-03,6,50,1,morning,Clear,4.983333333333333
obaid,Enter,2017-01-03 11:49:44.328910,Clear ,12,13,58.0,1,2017-01-03,11,49,1,morning,Clear,19.566666666666663
obaid,Exit,2017-01-04 07:23:56.473377,Clear ,13,20,51.0,1,2017-01-04,7,23,2,morning,Clear,5.516666666666667
obaid,Enter,2017-01-04 12:54:04.631789,Clear ,13,20,51.0,1,2017-01-04,12,54,2,afternoon,Clear,18.15
obaid,Exit,2017-01-05 07:03:57.421913,Sunny ,12,22,54.0,2,2017-01-05,7,3,3,morning,Clear,4.55
obaid,Enter,2017-01-05 11:36:15.384103,Sunny ,12,22,54.0,2,2017-01-05,11,36,3,morning,Clear,6.533333333333333
obaid,Exit,2017-01-05 18:08:17.556302,Sunny ,12,22,54.0,2,2017-01-05,18,8,3,evening,Clear,1.6833333333333331
obaid,Enter,2017-01-05 19:49:42.176619,Sunny ,12,22,54.0,2,2017-01-05,19,49,3,evening,Clear,10.833333333333334
obaid,Exit,2017-01-06 06:39:01.239588,Clear ,8,0,62.0,3,2017-01-06,6,39,4,morning,Clear,3.8833333333333337
obaid,Enter,2017-01-06 10:32:05.825731,Clear ,8,0,62.0,3,2017-01-06,10,32,4,morning,Clear,6.666666666666667
obaid,Exit,2017-01-06 17:12:29.502429,Clear ,8,0,62.0,3,2017-01-06,17,12,4,evening,Clear,1.7166666666666666
obaid,Enter,2017-01-06 18:55:05.982071,Clear ,8,0,62.0,3,2017-01-06,18,55,4,evening,Clear,0.4333333333333333
obaid,Exit,2017-01-06 19:21:57.463191,Clear ,8,0,62.0,3,2017-01-06,19,21,4,evening,Clear,1.8166666666666669
obaid,Exit,2017-01-09 07:55:26.338967,Sunny ,10,7,71.0,1,2017-01-09,7,55,0,morning,Clear,4.733333333333333
obaid,Enter,2017-01-09 12:39:50.786611,Sunny ,10,7,71.0,1,2017-01-09,12,39,0,afternoon,Clear,18.633333333333333
obaid,Exit,2017-01-10 07:17:59.434849,Sunny ,8,13,66.0,1,2017-01-10,7,17,1,morning,Clear,3.7
obaid,Enter,2017-01-10 10:59:51.159997,Sunny ,8,13,66.0,1,2017-01-10,10,59,1,morning,Clear,21.516666666666666
obaid,Exit,2017-01-11 08:30:01.165604,Sunny ,24,11,39.0,1,2017-01-11,8,30,2,morning,Clear,4.033333333333333
obaid,Enter,2017-01-11 12:32:30.292330,Sunny ,24,11,39.0,1,2017-01-11,12,32,2,afternoon,Clear,19.25
obaid,Exit,2017-01-12 07:47:30.670298,Passing clouds ,14,4,51.0,2,2017-01-12,7,47,3,morning,Cloudy,2.783333333333333
obaid,Enter,2017-01-12 10:34:00.486284,Passing clouds ,14,4,51.0,2,2017-01-12,10,34,3,morning,Cloudy,2.216666666666667
obaid,Exit,2017-01-12 12:47:45.533834,Passing clouds ,14,4,51.0,2,2017-01-12,12,47,3,afternoon,Cloudy,1.7
obaid,Enter,2017-01-12 14:29:07.301296,Passing clouds ,14,4,51.0,2,2017-01-12,14,29,3,afternoon,Cloudy,17.3
obaid,Exit,2017-01-13 07:47:53.139776,Clear ,9,4,71.0,1,2017-01-13,7,47,4,morning,Clear,4.95
obaid,Enter,2017-01-13 12:44:37.137567,Clear ,9,4,71.0,1,2017-01-13,12,44,4,afternoon,Clear,25.3
obaid,Exit,2017-01-14 14:02:51.152685,Clear ,12,11,38.0,2,2017-01-14,14,2,5,afternoon,Clear,2.3333333333333335
obaid,Enter,2017-01-14 16:22:27.753861,Clear ,12,11,38.0,2,2017-01-14,16,22,5,afternoon,Clear,1.3166666666666669
obaid,Exit,2017-01-14 17:41:16.657638,Clear ,12,11,38.0,2,2017-01-14,17,41,5,evening,Clear,2.15
obaid,Enter,2017-01-14 19:50:33.339855,Clear ,12,11,38.0,2,2017-01-14,19,50,5,evening,Clear,35.03333333333333
obaid,Exit,2017-01-16 06:52:39.837739,Sunny ,15,20,55.0,1,2017-01-16,6,52,0,morning,Clear,6.616666666666666
obaid,Enter,2017-01-16 13:29:45.169450,Sunny ,15,20,55.0,1,2017-01-16,13,29,0,afternoon,Clear,18.583333333333332
obaid,Exit,2017-01-17 08:04:19.862318,Sunny ,9,7,71.0,2,2017-01-17,8,4,1,morning,Clear,5.1
obaid,Enter,2017-01-17 13:10:16.134309,Sunny ,9,7,71.0,2,2017-01-17,13,10,1,afternoon,Clear,3.216666666666667
obaid,Exit,2017-01-17 16:23:26.558323,Sunny ,9,7,71.0,2,2017-01-17,16,23,1,afternoon,Clear,2.033333333333333
obaid,Enter,2017-01-17 18:25:10.008101,Sunny ,9,7,71.0,2,2017-01-17,18,25,1,evening,Clear,12.416666666666666
obaid,Exit,2017-01-18 06:50:01.905054,Clear ,12,6,63.0,2,2017-01-18,6,50,2,morning,Clear,4.133333333333334
obaid,Enter,2017-01-18 10:58:20.588075,Clear ,12,6,63.0,2,2017-01-18,10,58,2,morning,Clear,4.433333333333334
obaid,Exit,2017-01-18 15:24:21.249710,Clear ,12,6,63.0,2,2017-01-18,15,24,2,afternoon,Clear,2.15
obaid,Enter,2017-01-18 17:33:13.569249,Clear ,12,6,63.0,2,2017-01-18,17,33,2,evening,Clear,13.283333333333331
obaid,Exit,2017-01-19 06:50:11.143553,Clear ,20,9,64.0,1,2017-01-19,6,50,3,morning,Clear,4.716666666666667
obaid,Enter,2017-01-19 11:33:12.493031,Clear ,20,9,64.0,1,2017-01-19,11,33,3,morning,Clear,20.466666666666665
obaid,Exit,2017-01-20 08:01:56.852627,Clear ,17,15,45.0,2,2017-01-20,8,1,4,morning,Clear,5.233333333333333
obaid,Enter,2017-01-20 13:15:24.052937,Clear ,17,15,45.0,2,2017-01-20,13,15,4,afternoon,Clear,3.6166666666666663
obaid,Exit,2017-01-20 16:52:55.708107,Clear ,17,15,45.0,2,2017-01-20,16,52,4,afternoon,Clear,1.1333333333333333
obaid,Enter,2017-01-20 18:00:02.472912,Clear ,17,15,45.0,2,2017-01-20,18,0,4,evening,Clear,19.45
obaid,Exit,2017-01-21 13:27:08.281776,Clear ,12,11,58.0,1,2017-01-21,13,27,5,afternoon,Clear,2.3833333333333333
obaid,Enter,2017-01-21 15:50:24.759764,Clear ,12,11,58.0,1,2017-01-21,15,50,5,afternoon,Clear,23.633333333333333
obaid,Exit,2017-01-22 15:28:14.429324,Sunny ,21,24,33.0,1,2017-01-22,15,28,6,afternoon,Clear,2.5166666666666666
obaid,Enter,2017-01-22 17:59:45.357763,Sunny ,21,24,33.0,1,2017-01-22,17,59,6,evening,Clear,13.633333333333333
obaid,Exit,2017-01-23 07:37:25.563045,Sunny ,15,11,42.0,1,2017-01-23,7,37,0,morning,Clear,3.933333333333333
obaid,Enter,2017-01-23 11:33:38.975319,Sunny ,15,11,42.0,1,2017-01-23,11,33,0,morning,Clear,20.35
obaid,Exit,2017-01-24 07:54:44.591209,Clear ,12,0,44.0,2,2017-01-24,7,54,1,morning,Clear,4.633333333333334
obaid,Enter,2017-01-24 12:32:27.466963,Clear ,12,0,44.0,2,2017-01-24,12,32,1,afternoon,Clear,7.416666666666667
obaid,Exit,2017-01-24 19:57:06.699613,Clear ,12,0,44.0,2,2017-01-24,19,57,1,evening,Clear,2.5833333333333335
obaid,Enter,2017-01-24 22:32:04.875020,Clear ,12,0,44.0,2,2017-01-24,22,32,1,night,Clear,8.616666666666667
obaid,Exit,2017-01-25 07:09:33.283800,Clear ,3,0,70.0,1,2017-01-25,7,9,2,morning,Clear,5.433333333333334
obaid,Enter,2017-01-25 12:35:24.467916,Clear ,3,0,70.0,1,2017-01-25,12,35,2,afternoon,Clear,17.85
obaid,Exit,2017-01-26 06:26:06.707907,Sunny ,11,11,54.0,1,2017-01-26,6,26,3,morning,Clear,4.85
obaid,Enter,2017-01-26 11:17:14.143514,Sunny ,11,11,54.0,1,2017-01-26,11,17,3,morning,Clear,19.466666666666665
obaid,Exit,2017-01-27 06:45:40.844859,Sunny ,22,32,44.0,2,2017-01-27,6,45,4,morning,Clear,6.033333333333333
obaid,Enter,2017-01-27 12:47:40.097835,Sunny ,22,32,44.0,2,2017-01-27,12,47,4,afternoon,Clear,3.6
obaid,Exit,2017-01-27 16:23:55.444744,Sunny ,22,32,44.0,2,2017-01-27,16,23,4,afternoon,Clear,2.2666666666666666
obaid,Exit,2017-01-30 06:35:28.508022,Sunny ,19,20,37.0,1,2017-01-30,6,35,0,morning,Clear,3.9833333333333334
obaid,Enter,2017-01-30 10:34:12.620746,Sunny ,19,20,37.0,1,2017-01-30,10,34,0,morning,Clear,20.983333333333334
obaid,Exit,2017-01-31 07:33:50.735401,Clear ,14,20,44.0,3,2017-01-31,7,33,1,morning,Clear,5.8
obaid,Enter,2017-01-31 13:21:16.833510,Clear ,14,20,44.0,3,2017-01-31,13,21,1,afternoon,Clear,2.95
obaid,Exit,2017-01-31 16:18:00.242503,Clear ,14,20,44.0,3,2017-01-31,16,18,1,afternoon,Clear,1.9666666666666663
obaid,Enter,2017-01-31 18:16:21.030198,Clear ,14,20,44.0,3,2017-01-31,18,16,1,evening,Clear,0.2833333333333333
obaid,Exit,2017-01-31 18:33:49.985763,Clear ,14,20,44.0,3,2017-01-31,18,33,1,evening,Clear,1.35
obaid,Enter,2017-01-31 19:54:06.329471,Clear ,14,20,44.0,3,2017-01-31,19,54,1,evening,Clear,12.333333333333334
obaid,Exit,2017-02-01 08:14:10.917735,Clear ,11,19,47.0,2,2017-02-01,8,14,2,morning,Clear,5.5
obaid,Enter,2017-02-01 13:44:27.180132,Clear ,11,19,47.0,2,2017-02-01,13,44,2,afternoon,Clear,2.05
obaid,Exit,2017-02-01 15:47:52.095742,Clear ,11,19,47.0,2,2017-02-01,15,47,2,afternoon,Clear,1.8
obaid,Enter,2017-02-01 17:35:50.690714,Clear ,11,19,47.0,2,2017-02-01,17,35,2,evening,Clear,13.683333333333334
obaid,Exit,2017-02-02 07:16:16.277469,Sunny ,12,19,30.0,1,2017-02-02,7,16,3,morning,Clear,5.166666666666667
obaid,Enter,2017-02-02 12:26:58.008502,Sunny ,12,19,30.0,1,2017-02-02,12,26,3,afternoon,Clear,18.733333333333334
obaid,Exit,2017-02-03 07:10:45.592701,Clear ,3,13,41.0,2,2017-02-03,7,10,4,morning,Clear,4.883333333333334
